id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
16081579,Quiet Pt loma house w/side Courtyard+HUGE backyard,104801796,Daniel,,Ocean Beach,32.73441,-117.24115,Entire home/apt,350,3,0,,,1,0
16083798,Classic Condo in East Village! *Long Term Discount,29286398,Christine,,East Village,32.70853,-117.15514,Entire home/apt,141,30,1,2018-02-11,0.05,57,352
16084233,Chill Out in this Bay Park Retreat with Panoramic Terrace,104824254,Nikolas,,Bay Park,32.80358,-117.21137,Entire home/apt,169,2,114,2019-09-15,3.32,1,137
16084385,"Stunning Custom Ocean Front Home with Pool, Spa, & Incredible Views",38690778,Bluewater Vacation Homes,,La Jolla,32.80884,-117.26848,Entire home/apt,1647,3,1,2019-04-01,0.17,67,212
16084443,King Studio - Inn at the Park - Comic Con,37425993,David,,Midtown,32.73927,-117.16109,Entire home/apt,399,3,1,2018-07-22,0.07,1,0
16096217,CONVENTIONS Walk Everywhere Artist Live/Work Loft,104909743,Stef,,Core,32.71498,-117.15455,Private room,39,1,1,2019-01-20,0.12,1,9
16100473,NEW UPGRADES | Ocean View Family Condo overlooking Belmont Park!,88168913,710 Vacation Rentals,,Mission Bay,32.76839,-117.25228,Entire home/apt,395,1,8,2018-09-30,0.25,165,223
16100474,"Oceanfront | Private Ground Floor Patio, Modern Updates!",88168913,710 Vacation Rentals,,Mission Bay,32.778,-117.25349,Entire home/apt,695,1,9,2018-12-09,0.28,165,235
16100646,Modern Beach House w Hot Tub Near Bay and Beaches!,79740929,Mak,,Pacific Beach,32.79836,-117.23687,Entire home/apt,399,3,37,2019-09-04,1.12,1,15
16107889,Sweet Home in Hip Neighborhood,33247821,Barbara,,Normal Heights,32.75879,-117.11484,Entire home/apt,90,28,8,2017-09-02,0.23,1,154
16109368,Spacious Suite with Garden Entry,32932247,Ginger,,City Heights West,32.75293,-117.1196,Private room,62,3,47,2019-03-05,1.53,2,33
16109369,Awesome Rooftop Apartment with HUGE Patio + View,7614081,Jeremy,,Cortez Hill,32.721,-117.16353,Entire home/apt,149,2,174,2019-09-02,5.06,7,85
16124175,Downtown/Hillcrest Cottage-Amazing Walkability,34073051,Kelly,,Midtown,32.74112,-117.16077,Entire home/apt,72,1,141,2019-08-30,4.14,14,260
16124820,"Bright, modern, kid friendly home",9154489,Janneke,,Lake Murray,32.79777,-117.02036,Entire home/apt,200,3,9,2019-08-08,0.34,1,82
16124863,Awesome Location - 3br/2ba North Park Home,3620282,Deanna,,North Hills,32.73967,-117.12816,Entire home/apt,210,2,65,2018-08-05,1.93,1,0
16131484,Cozy studio 1/2 mile to North Park close to d-town,26013900,Wendy,,City Heights West,32.74836,-117.11698,Entire home/apt,99,2,43,2019-09-16,1.28,2,19
16132490,Cable St. Ocean Cottage/shared,91683213,Nancy,,Ocean Beach,32.74025,-117.2541,Private room,80,7,10,2019-05-26,0.30,2,80
16133715,2 to 3 beds - 10 minutes from Beach,93692617,Carlos,,Mission Bay,32.5839,-117.05158,Private room,95,1,32,2018-10-06,1.12,2,89
16134259,Talmadge Getaway,105249666,Peter,,Talmadge,32.7605,-117.09401,Entire home/apt,450,4,0,,,1,89
16143618,Designer Beach Condo,2776694,JoJo,,Mission Bay,32.79336,-117.23669,Entire home/apt,175,2,0,,,1,0
16143630,Shores Cottage,105340582,John,,La Jolla,32.85414,-117.25536,Entire home/apt,266,3,31,2019-09-16,0.93,2,331
16145016,La Jolla Colony Home Fully Remodeled,51177595,Yael,,University City,32.85778,-117.22726,Entire home/apt,210,30,8,2019-07-20,0.24,1,159
16145837,"Island Court Cottage, beachy & BEST LOCATION!!",3189406,Karin,,Mission Bay,32.7733,-117.25133,Entire home/apt,150,3,16,2019-08-20,0.86,3,326
16145841,"Cute bedroom, shopping steps away!",62987015,Gabriela,,San Ysidro,32.54365,-117.04826,Private room,45,1,69,2019-09-01,2.54,4,179
16146150,Mission Valley One-Bedroom Condo - Sleeps 4,10595328,Fred,,West University Heights,32.76235,-117.16012,Entire home/apt,109,1,1,2017-04-07,0.03,6,0
16146330,Mission Valley Two-Bedroom Condo 4 Beds/Sleeps 6,10595328,Fred,,West University Heights,32.76209,-117.15912,Entire home/apt,133,1,5,2019-03-07,0.15,6,0
16147019,"Sunny, comfy house in accessible, walkable area",53734115,Laurie,,Balboa Park,32.71432,-117.13875,Entire home/apt,130,2,84,2019-09-02,2.66,1,226
16149053,La Jolla Shores Townhouse,17877922,Frederick,,La Jolla,32.84933,-117.25082,Entire home/apt,220,14,0,,,1,0
16150679,1 bedroom Apt: Elegant/Contemporary Spanish Style,22942772,Aviv,,Midtown,32.74183,-117.17883,Entire home/apt,80,2,84,2019-09-15,2.47,4,102
16165032,"Quiet, Safe, Central, and Clean!",105475805,Ronald,,Mira Mesa,32.89992,-117.15724,Private room,35,2,16,2019-09-07,0.47,1,160
16167714,"15 minutes from downtown, and Coronado!",105537393,Paul,,Rancho Del Rey,32.64721,-117.01365,Private room,150,3,0,,,1,0
16175079,Carmel Valley Executive Home,9878622,Laura,,Carmel Valley,32.95008,-117.20058,Entire home/apt,1000,7,0,,,1,89
16175964,4 BR/4.5 Bath 5 Minutes from Convention Center,44136341,Steve,,Bario Logan,32.69851,-117.142,Entire home/apt,240,4,141,2019-09-09,4.90,2,185
16178725,Sunset View San Diego,104642900,Elad,,University City,32.85672,-117.19596,Entire home/apt,550,1,0,,,1,0
16180147,"Best in LA JOLLA, Coastal Cottage!!!",102929864,Laura,,La Jolla,32.8273,-117.24112,Entire home/apt,125,3,152,2019-09-09,4.72,5,201
16187706,Tropical on Texas,105705859,Kathi,,West University Heights,32.75727,-117.13966,Entire home/apt,94,2,67,2019-09-08,3.19,1,13
16190507,Central apartment for business and leisure,16308848,Robert,,Clairemont Mesa,32.81878,-117.17227,Private room,40,5,17,2019-05-23,0.50,2,365
16192224,(B) AFFORDABLE AND QUIET PRIVATE ROOM,41748970,Karla,,Sky Line,32.70833,-117.04882,Private room,42,3,77,2019-07-21,2.26,7,365
16192908,"Sunny, California-Style Bungalow",54104266,Ildi,,Grant Hill,32.70752,-117.1397,Entire home/apt,97,2,157,2019-09-11,5.88,5,287
16194373,Bright airy bedroom with private patio,8724210,Teresa,,Ocean Beach,32.74923,-117.24622,Private room,65,2,92,2019-08-24,2.89,1,71
16203116,Mission Valley Two-Bedroom Condo Sleeps 6,10595328,Fred,,West University Heights,32.76057,-117.16005,Entire home/apt,133,1,6,2017-06-29,0.18,6,0
16206144,Quiet Family Home with Ocean View,105860669,Jan,,Wooded Area,32.72372,-117.24818,Private room,51,2,78,2019-09-08,3.48,2,122
16206505,Downtown Resort Style Getaway!!!,25144997,Donte,,East Village,32.70876,-117.15124,Entire home/apt,119,2,61,2019-08-27,1.79,1,343
16215003,Midtown Cottage nestled in Mission Hillside,20062827,Kirstin,,Midtown,32.74175,-117.17548,Entire home/apt,150,2,19,2019-07-07,0.60,1,100
16218099,"3669 Strandway Cute 2nd Floor Apt, Private Deck",2772383,San Diego,,Mission Bay,32.78276,-117.25286,Entire home/apt,209,3,13,2019-07-20,0.39,29,89
16218222,Beautiful Beach Bungalow,95422542,K,,Pacific Beach,32.80529,-117.23672,Entire home/apt,140,4,2,2017-08-20,0.08,1,0
16225439,Private unfurnished room in University Heights,90978960,Priscilla,,North Hills,32.75242,-117.14413,Private room,28,12,0,,,1,0
16225824,PACIFIC BEACH MANSION,106028242,Scott,,Mission Bay,32.79101,-117.25105,Entire home/apt,675,3,36,2019-08-19,1.16,3,322
16232915,PRIVATE STUDIO APARTMENT Vintage Craftsman House,9336289,Zoe,,City Heights East,32.74505,-117.10054,Entire home/apt,50,1,13,2019-08-18,0.43,1,326
16239456,"Loft in ❤️of Downtown - Free Parking, AC, BALCONY",10271042,Lily,,Gaslamp Quarter,32.7133,-117.1606,Entire home/apt,134,1,115,2019-09-14,3.41,7,57
16242818,The mattress and all equipment's are brand new.,58373599,Amirsalar,,University City,32.87041,-117.22119,Private room,41,1,0,,,1,0
16243889,Great location at a great value!,53631296,Jon,,Midtown,32.74562,-117.17845,Entire home/apt,275,2,3,2018-12-30,0.09,8,157
16250877,"Mid - Century Modern in, Shelter Island San Diego",104238303,Michael,,Wooded Area,32.71972,-117.24079,Entire home/apt,300,3,31,2019-09-03,1.01,1,359
16258286,"Del Mar (Carmel Valley) Condo - Near Beaches, UCSD, Torrey Pines Golf!",58337393,Bob,,Carmel Valley,32.95049,-117.2331,Entire home/apt,111,30,1,2018-08-13,0.07,4,230
16260108,Perfect Room in North Park!,10438937,Martha,,North Hills,32.74621,-117.13819,Private room,100,2,4,2017-07-05,0.13,3,0
16261167,COZY PLACE IN A VERY SAFE & EXCLUSIVE NEIGHBORHOOD,74922149,Yadira,,Otay Ranch,32.62592,-116.99992,Entire home/apt,70,3,89,2019-09-02,2.67,1,77
16268888,Bright bedroom upstairs large closet full bed,10114396,Rae,,Clairemont Mesa,32.81727,-117.17605,Private room,50,7,17,2019-06-29,0.51,3,19
16271283,"OCEAN FRONT CONDO W/ Garage & Laundry, Sleeps 16",64443919,San Diego Sunset,,Mission Bay,32.77427,-117.25249,Entire home/apt,500,3,32,2019-06-09,1.02,43,273
16273209,Cozy Studio in San Diego!,23783210,Pillow,,Midtown,32.74807,-117.16185,Entire home/apt,75,2,12,2017-09-04,0.38,1,0
16288932,One Bedroom Apartment,51098476,April,,City Heights West,32.74999,-117.10423,Entire home/apt,62,2,4,2017-12-26,0.12,1,0
16299356,Cozy Beach Cottage (w/Bikes & Private Yard),106639084,Holly,,Pacific Beach,32.79993,-117.23243,Entire home/apt,129,2,187,2019-09-06,5.56,2,300
16299955,Beautiful Mission Beach 5 Bedroom- Sleeps 16!,5954200,Chloe,,Mission Bay,32.77491,-117.25291,Entire home/apt,550,4,4,2019-08-10,0.14,4,106
16300014,Light-filled cottage in La Jolla Village,106644071,Sterling,,La Jolla,32.83605,-117.27465,Entire home/apt,150,2,28,2017-08-02,0.89,2,0
16300095,Spacious Garden Home in La Jolla Village,106644071,Sterling,,La Jolla,32.83666,-117.27477,Entire home/apt,350,2,20,2017-08-04,0.64,2,0
16300676,Cozy Apartment for the Holidays,49504667,Ashley,,Serra Mesa,32.78391,-117.12739,Entire home/apt,150,3,1,2016-12-29,0.03,1,0
16300721,Eco-Friendly Mount Soledad Pad with Views and Heated Pool,1661252,Jesse,,Pacific Beach,32.81094,-117.22913,Entire home/apt,317,2,76,2019-09-15,2.28,1,283
16312923,Relax Like a Local - Bungalow Oasis,2645623,Kimmy + Will,,Darnall,32.75288,-117.05622,Entire home/apt,275,4,0,,,1,358
16314086,One private room in a a house in college area,26798398,Amen,,Rolando,32.75792,-117.05915,Private room,39,4,0,,,1,0
16314701,Private Room in Center of Hillcrest!,106759217,Tomás,,Midtown,32.74673,-117.15748,Private room,59,1,37,2019-01-01,1.15,1,0
16322086,Beautiful family home in central SD,52702934,Evan,,Roseville,32.74275,-117.22109,Entire home/apt,241,2,10,2019-07-21,0.33,1,95
16322901,Beautiful modern 5 bedroom Pacific Beach home!,64669576,Isabella,,Pacific Beach,32.8144,-117.23645,Entire home/apt,412,3,60,2019-07-22,1.81,1,206
16323099,"Convenient, quiet studio w/reserved parking (#113)",8875994,Janella,,South Park,32.71632,-117.12284,Entire home/apt,74,7,13,2019-09-02,0.39,20,356
16323395,"Cozy Beach Bungalow (walk to beach, bars, shops)",24669509,Austin,,Pacific Beach,32.80505,-117.25905,Entire home/apt,105,2,3,2017-01-02,0.09,2,0
16324594,"Awesome Beach Haus (6) parking, private, AC",22246427,Sharon,,Mission Bay,32.76104,-117.24877,Entire home/apt,189,2,139,2019-08-24,4.13,3,83
16324968,San Diego Bungalo,106848072,Jason,,Loma Portal,32.74425,-117.22645,Entire home/apt,250,3,35,2019-09-02,1.06,1,349
16338052,Comfortable Stay in a Home Away from Home,82237155,Helen Q.,,Nestor,32.57501,-117.08884,Private room,37,1,88,2019-09-08,2.62,2,342
16338533,Serene Canyon Oasis near SDSU,82765650,Amy,,College Area,32.76239,-117.07741,Entire home/apt,89,3,95,2019-08-25,2.83,2,167
16339135,Cozy Private Studio with Best North Park Location,106974567,Linda,,North Hills,32.73702,-117.12766,Entire home/apt,60,1,282,2019-09-15,8.51,1,18
16348110,~ Adorable  ❤️  Cozy Apt Sleeps 4 ~ WiFi & Roku,107044391,Ryan,,North Hills,32.75174,-117.14197,Entire home/apt,109,1,134,2019-09-16,4.02,3,78
16349784,Oasis by the sea: house near bay/Pacific Beach,107055208,Lawrence,,Bay Ho,32.81264,-117.21301,Entire home/apt,120,30,1,2017-04-30,0.03,1,140
16352334,"Canyon View, Hidden room, 100'' projector screen",19260007,Kelly&Blake,,College Area,32.7639,-117.08287,Entire home/apt,70,1,82,2019-08-30,2.62,1,171
16355054,Spacious Master bedroom close to all,10114396,Rae,,Clairemont Mesa,32.81396,-117.17696,Private room,43,3,23,2019-09-02,0.89,3,0
16362104,Contemporary private room with bathroom in a quiet house,84529759,Lucy,,North Clairemont,32.83495,-117.21598,Private room,55,2,55,2019-09-02,1.65,1,103
16365952,MISSION HILLS MODERN MARVEL,48091766,Nima,,Midtown,32.7442,-117.16699,Entire home/apt,889,2,110,2019-09-13,3.36,9,95
16366017,House ON THE Sand!,107177390,Joshua,,Pacific Beach,32.79182,-117.25461,Private room,150,3,36,2019-06-24,1.19,2,170
16367641,Cozy Canyon View Bedroom,93034198,Connie,,Clairemont Mesa,32.80916,-117.1922,Private room,50,1,114,2019-09-05,3.42,1,51
16368908,Private and comfortable bed & bath,89556807,Jon,,West University Heights,32.76241,-117.15091,Private room,46,3,31,2018-01-03,0.94,1,0
16381233,BEAUTIFUL & PEACEFUL room in HEART OF SAN DIEGO,40292224,Jl,,Moreno Mission,32.76332,-117.18914,Private room,48,1,25,2017-08-01,0.77,1,0
16383838,Peaceful Living ~ 2br Comfy Home in North Park!,10438937,Martha,,North Hills,32.74532,-117.13965,Entire home/apt,125,5,89,2019-08-19,2.66,3,132
16392137,Large Cozy Bedroom - Best La Jolla UCSD Location,90151341,Maggie,,University City,32.87033,-117.21754,Private room,65,1,174,2019-09-08,5.23,10,58
16392727,Waterfront Condo in S. Mission! Parking w/ BBQ + Morning Sunrise!,88168913,710 Vacation Rentals,,Mission Bay,32.76504,-117.2511,Entire home/apt,425,1,4,2018-05-28,0.14,165,317
16394116,Tropical Scripps Ranch Oasis - Fees Included!,6230790,Gary,,Scripps Ranch,32.92357,-117.10109,Entire home/apt,357,2,38,2019-09-02,2.54,1,338
16394997,"Quiet, friendly & centrally located Condo!",107401439,Ro,,Clairemont Mesa,32.81606,-117.17962,Entire home/apt,110,30,22,2019-07-27,0.72,1,23
16396060,5 Bedroom/4 Bath in the heart of Bankers Hill,44763898,Gina,,Midtown,32.74244,-117.16462,Entire home/apt,550,3,28,2019-09-09,1.01,3,258
16413923,Private garden cottage w/roof deck and views,4526276,Abigail And Ben,,Ocean Beach,32.73688,-117.24283,Entire home/apt,119,2,114,2019-08-27,3.43,1,71
16422567,Oliver Ave by the Bay,24329757,Shannon,,Pacific Beach,32.79608,-117.23154,Entire home/apt,119,30,0,,,1,67
16422957,Beautiful San Diego Home!,107655736,Heather,,Del Cerro,32.79167,-117.07988,Private room,65,5,4,2017-08-17,0.13,1,0
16424833,Mission Bay Condo,51449903,Danny,,Mission Bay,32.78276,-117.25106,Entire home/apt,125,3,144,2019-08-30,4.45,1,151
16435733,Wonderful 3 Bedroom House w/ Pool Close to All!!!,103012720,Kristen,,North Clairemont,32.8388,-117.19609,Entire home/apt,279,4,10,2019-08-19,0.36,1,9
16438326,Cozy Home Near San Diego Downtown,12780894,Gustavo,,Southcrest,32.68849,-117.10836,Entire home/apt,70,1,172,2019-09-10,5.54,1,271
16438437,Darling Carriage House-Hillcrest/Downtown,34073051,Kelly,,Midtown,32.74194,-117.15946,Entire home/apt,76,1,87,2019-08-26,2.62,14,267
16447666,La Jolla UCSD - Private Master Suite with Bathroom,28877632,Ryan,,La Jolla Village,32.86266,-117.23087,Private room,96,5,11,2019-09-16,0.35,2,0
16453147,Luxury Crown Point Beach Cottage,107925352,Sharm & Cheryl,,Pacific Beach,32.79396,-117.23979,Entire home/apt,300,3,4,2018-08-26,0.14,1,129
16453172,**20 steps to The Sand** in Pacific Beach,107925876,Heather,,Pacific Beach,32.79286,-117.25463,Entire home/apt,95,2,1,2016-12-29,0.03,1,0
16454305,Adorable townhome in the heart of South Park!!!,96702700,Tyler,,Balboa Park,32.72711,-117.13123,Entire home/apt,105,2,153,2019-09-16,4.62,3,229
16454392,Artists Loft and Rowhome in the Gaslamp,14702215,Lawrence,,East Village,32.71461,-117.15665,Entire home/apt,249,3,127,2019-09-08,3.80,2,260
16463818,"Private Day Room/Office ""No Cleaning Fee""",40628707,Mark & Kathy,,Bay Park,32.79187,-117.20211,Private room,65,1,213,2019-09-15,6.41,3,137
16466766,***Love Studio in La Jolla***,22830845,La,,University City,32.87254,-117.2203,Entire home/apt,125,1,137,2019-09-02,4.12,16,223
16468804,La Jolla - Windansea Beach House,88305248,Maritza,,La Jolla,32.83561,-117.27372,Entire home/apt,300,4,0,,,1,287
16469466,Charming Historic Studio,14381916,Kate,,Gaslamp Quarter,32.71044,-117.15964,Private room,69,1,21,2018-08-18,0.63,15,365
16469535,Studio near Convention Center,14381916,Kate,,Gaslamp Quarter,32.71212,-117.16034,Private room,55,1,17,2018-12-04,0.51,15,365
16479004,"Iconic - El Cortez, living a charmed life!",68898393,Shari,,Cortez Hill,32.72112,-117.15868,Entire home/apt,300,30,2,2017-09-01,0.07,6,316
16479864,Island Guest Suite: Shipping Container Home,21469005,Tracy,,Grant Hill,32.71008,-117.13877,Entire home/apt,150,2,83,2019-08-27,2.54,2,163
16488136,"Cozy Beach Bungalow Room (walk: beach, bars, shop)",24669509,Austin,,Pacific Beach,32.80653,-117.25756,Private room,55,2,0,,,2,0
16491303,Entire one Bedroom in Little Italy,18381771,Sam,,Little Italy,32.72521,-117.16721,Entire home/apt,359,3,37,2018-07-14,1.12,1,0
16497593,Nantucket Style Beach House,108362135,Anthony,,Mission Bay,32.78529,-117.25378,Entire home/apt,350,3,49,2019-09-06,1.52,1,304
16497927,Downtown large studio at 830 Park #308,1105249,Matt,,East Village,32.71349,-117.15452,Entire home/apt,78,2,107,2019-09-15,3.23,15,182
16498171,Beach Front Condo,83625909,Danielle,,Mission Bay,32.79249,-117.24534,Entire home/apt,149,21,17,2019-06-13,0.54,1,256
16518753,1BR & Private Bath in Lush Resort Setting,2242299,Jim And Stefania,,Loma Portal,32.75367,-117.2261,Private room,65,31,33,2019-08-12,1.01,1,239
16519127,Elegant Spot in Downtown Gaslamp Quarter,24806117,Oz,,East Village,32.71264,-117.15781,Entire home/apt,99,1,189,2019-09-10,5.70,3,78
16529530,"***PRIVATE, CONVENIENT, AFFORDABLE, PEACEFUL***",56284776,Teri,,Grantville,32.79246,-117.0895,Entire home/apt,65,1,127,2019-09-04,4.02,1,248
16535793,On Top of Balboa Park 2Bdrm/2bath/2patios,108792694,Rich,,North Hills,32.74184,-117.14265,Entire home/apt,229,30,5,2019-03-19,0.20,1,364
16536373,Private rooms in a nice House in PB,4738858,Sediq,,Pacific Beach,32.80725,-117.25697,Private room,99,2,0,,,1,0
16543484,Relaxing Escape In The City! Park-like Setting,29286398,Christine,,Marina,32.71318,-117.16738,Entire home/apt,106,120,0,,,57,294
16544343,Beautiful House in East Village,9089852,Red,,East Village,32.71078,-117.14834,Private room,66,1,31,2018-12-04,0.96,2,20
16548893,Lovely private room in University Heights,108939881,Haleh,,West University Heights,32.76253,-117.14113,Private room,70,2,51,2019-09-02,1.54,1,96
16553847,La Jolla Shores Condominium,108989577,Donn,,La Jolla,32.85535,-117.25713,Entire home/apt,350,14,0,,,1,173
16554212,Perfect Home For Your Dream Vacation To San Diego,35790027,James,,Bay Ho,32.81561,-117.20951,Entire home/apt,275,2,35,2019-07-22,1.25,2,321
16555497,"Cozy, Centrally located 2BR or 3BR Townhouse",33621113,Elizabeth,,Grantville,32.78108,-117.10623,Entire home/apt,185,2,19,2019-08-06,0.59,1,364
16559465,"Cozy, private space downtown!",14014080,Melissa,,Cortez Hill,32.72153,-117.15766,Private room,52,1,12,2017-11-05,0.45,1,0
16567975,"Nantucket Style Beach Home w/ Private Ground Floor Deck, BBQ, Fireplace!",88168913,710 Vacation Rentals,,Mission Bay,32.78284,-117.25069,Entire home/apt,420,1,28,2019-06-19,0.92,165,324
16568858,"INN @ THE PARK-TRENDY LOCATION, HIP BOUTIQUE HOTEL",89691329,Steve,,Midtown,32.73827,-117.15959,Entire home/apt,200,1,0,,,2,0
16570877,Sublet-Charming South Park Casita ( May-October),18069337,Christina,,South Park,32.72816,-117.12583,Entire home/apt,90,30,0,,,1,155
16572768,"College Area Near SDSU-1bdrm, 1.5 baths ,",61812791,Al,,College Area,32.7665,-117.08223,Entire home/apt,145,30,3,2017-10-14,0.09,1,364
16577806,San Diego and Del Mar Getaway,8923451,Mauricio,,Carmel Valley,32.94522,-117.23364,Entire home/apt,120,30,16,2019-08-05,0.53,1,213
16580819,Beautiful Urban Chic BEACH House in central PB,5340281,Alexandra,,Pacific Beach,32.80364,-117.23874,Entire home/apt,500,2,20,2019-08-11,0.75,2,168
16583325,Pet Friendly Kensington Resort with Hot Tub!,5522574,James,,Kensington,32.75953,-117.10814,Entire home/apt,225,3,17,2018-12-16,0.56,1,270
16585990,San Diego Hideaway,109357275,Torain & Birgit,,Northwest,32.6384,-117.08212,Entire home/apt,90,2,108,2019-09-01,3.31,2,355
16598782,Sophisticated and Modern South Bay Studio,13838079,Victor,,Mission Bay,32.58492,-117.04505,Entire home/apt,74,3,37,2019-08-29,1.22,11,71
16599583,"Steps to Beach, Rooftop Deck, Ocean View, NEW (T3)",27650600,Pedro,,Ocean Beach,32.75217,-117.24838,Entire home/apt,220,2,189,2019-09-16,5.79,7,354
16600703,Charming OB Cottage with Private Patio,23434640,Tara,,Loma Portal,32.74986,-117.23999,Entire home/apt,135,2,145,2019-09-17,4.43,1,231
16600726,San Diego Room Rental for Long term Commitment,11881600,M,,Mission Valley,32.76906,-117.15375,Private room,30,90,2,2018-01-19,0.07,3,0
16601260,located on mission trails,109504924,James,,Tierrasanta,32.81607,-117.07876,Private room,55,1,0,,,1,0
16602410,San Diego-Little Italy Domicile,109533512,Linda PW,,Little Italy,32.72066,-117.16889,Entire home/apt,94,30,0,,,1,346
16602575,Modern Downtown Loft,9075328,Brianne,,East Village,32.71307,-117.1561,Entire home/apt,80,2,3,2017-03-05,0.09,1,0
16604755,Private 2 bedrooms home in central San Diego,85854348,Man,,Linda Vista,32.79737,-117.17511,Entire home/apt,125,2,99,2019-09-15,3.14,1,170
16604807,Bright & Airy Sunroom In The City Heights Cottage,45256061,Sarah,,City Heights East,32.75392,-117.09423,Private room,39,1,176,2019-09-07,5.54,1,71
16613567,Spacious One Bedroom Near Downtown,15538945,Danielle,,Grant Hill,32.70925,-117.14587,Entire home/apt,105,3,4,2017-01-30,0.12,1,87
16614821,"Walk to Pacific Beach,Great location,Parking,Cozy",9444320,Nia,,Mission Bay,32.78976,-117.23918,Entire home/apt,140,2,47,2019-08-29,1.46,5,332
16615246,Heart of San Diego Private Rm&Bath,3444357,Lindsay,,North Hills,32.75779,-117.1374,Private room,52,1,25,2017-10-09,0.77,1,0
16618065,"Remodeled Oceanfront Condo, Private Patio, Walk to All!",88168913,710 Vacation Rentals,,Mission Bay,32.78282,-117.25336,Entire home/apt,540,1,6,2019-09-10,0.20,165,295
16618066,NEW LISTING! High-End Luxury Residence Club Condo w/ 2 Oceanfront Decks!,88168913,710 Vacation Rentals,,Mission Bay,32.77971,-117.25234,Entire home/apt,695,1,4,2019-08-10,0.17,165,248
16619015,Balboa Park Studio #1 (FREE WiFi / ROOFTOP DECK),12613718,Matthew & Miranda,,Core,32.71846,-117.15387,Entire home/apt,99,1,10,2018-08-23,0.32,15,0
16619279,Balboa Park Studio #2 (FREE WiFi / ROOFTOP DECK),12613718,Matthew & Miranda,,Core,32.71798,-117.15391,Entire home/apt,99,1,36,2018-09-28,1.14,15,0
16619357,Balboa Park Studio #3 (FREE WiFi / ROOFTOP DECK),12613718,Matthew & Miranda,,East Village,32.71811,-117.15364,Entire home/apt,99,1,6,2018-09-06,0.36,15,0
16619438,Balboa Park 1BR #1 (FREE WiFi /ROOFTOP DECK),12613718,Matthew & Miranda,,Core,32.71878,-117.15453,Entire home/apt,113,1,1,2018-05-09,0.06,15,0
16619544,Balboa Park 1BR #2 (FREE WiFi /ROOFTOP DECK),12613718,Matthew & Miranda,,East Village,32.71858,-117.15368,Entire home/apt,113,1,1,2018-08-17,0.07,15,0
16621712,UCSD附近TOWNHOUSE,35945682,Anni,,La Jolla Village,32.85248,-117.23584,Private room,79,30,26,2018-09-26,0.79,2,234
16621859,Comfort and space in North PB steps from surf,49758621,Jessie,,La Jolla,32.8096,-117.26559,Entire home/apt,145,1,20,2019-09-01,0.76,1,15
16628706,Minutes to San Diego's attractions! Jungle House!,11338399,Patrick,,North Hills,32.72887,-117.11523,Entire home/apt,325,3,36,2019-06-08,1.09,2,234
16632838,South Mission Bch Duplex,109869994,Chris,,Mission Bay,32.76084,-117.2481,Entire home/apt,2750,30,8,2018-09-10,0.25,1,179
16635278,Modern Beach home minutes to the Beach & the bay.,50875203,Vinita,,Mission Bay,32.77167,-117.25112,Entire home/apt,450,3,119,2019-09-09,4.12,4,315
16637221,"Beach House!  Single family home,yard/deck,bbq",109104510,Tania And Mike,,Loma Portal,32.74659,-117.23797,Entire home/apt,175,1,152,2019-09-18,4.81,1,133
16637501,"Contemporary 1BR 1BA  Walk to Mall, Shops, Transit",109925524,Ivy,,University City,32.86552,-117.21411,Entire home/apt,103,30,40,2019-08-01,1.24,2,269
16637727,Cute room in the heart of North Park,62849150,Tracy,,North Hills,32.7471,-117.13689,Private room,85,2,0,,,3,0
16649196,Super Cute University Heights Cottage!,110044782,Kimbo,,West University Heights,32.75822,-117.14555,Entire home/apt,95,2,98,2019-09-01,3.00,2,173
16650865,Soledad Blue Luxury 4 Bedroom 3.5 Bath Heated Pool,110062602,Aude,,La Jolla,32.82373,-117.24018,Entire home/apt,1400,5,1,2017-12-30,0.05,1,362
16652050,"PB Private 5min walk to beach, bars, and bay",35922269,Rave,,Pacific Beach,32.79485,-117.25184,Entire home/apt,75,7,0,,,1,0
16660124,Stylish & Cozy Home Centrally-located  Downtown SD,4185643,Veena,,Old Town,32.74414,-117.18251,Entire home/apt,150,2,24,2019-08-25,1.25,12,54
16663562,Fully Furnished Luxurious Townhouse!,110199493,Slava,,Mira Mesa,32.93183,-117.12159,Entire home/apt,130,30,0,,,1,246
16665071,Vintage Bungalow Near Balboa Park Alcazar Court,2044077,Donna,,Midtown,32.74665,-117.16271,Entire home/apt,140,2,154,2019-09-09,4.82,6,281
16665819,Ocean Beach Vacation House,91390220,Tabie,,Ocean Beach,32.7483,-117.24675,Entire home/apt,180,2,160,2019-09-14,4.88,3,350
16666227,Cozy North Park Private Room,66132196,Cory,,City Heights West,32.74825,-117.11927,Private room,40,3,24,2017-08-06,0.73,1,0
16667568,Vintage Spanish Revival Home - Alcazar Court,2044077,Donna,,Midtown,32.74636,-117.1626,Entire home/apt,140,2,131,2019-09-03,4.15,6,199
16674309,Convenient to Convention Center/Zoo/Gaslamp/Beach,17850692,Holly,,Balboa Park,32.71606,-117.13569,Entire home/apt,121,3,89,2019-09-02,2.75,6,79
16677793,Residential retreat in Del Mar.,110366660,Harold,,Del Mar Heights,32.95056,-117.25133,Entire home/apt,289,3,21,2019-09-16,0.69,1,94
